EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
100894,106.1,39.76300000000001,77.753,30.848000000000006,-999.0,-999.0,-999.0,2.434,5.215,115.057,0.752,-1.222,-999.0,47.733,-0.18,2.43,35.908,-0.268,-0.002,11.132,-2.932,178.653,1,31.416,1.73,-1.368,-999.0,-999.0,-999.0,31.416,0.018636116672,s
100895,115.289,40.544,84.833,45.006,-999.0,-999.0,-999.0,2.484,3.565,123.688,1.007,1.053,-999.0,38.57,1.019,-1.771,38.831,2.239,0.393,13.924,-1.725,140.131,1,46.286,-2.156,2.261,-999.0,-999.0,-999.0,46.286,2.06227340471,b
100896,-999.0,47.933,78.58800000000002,1.183,-999.0,-999.0,-999.0,2.92,1.183,51.834,1.064,-1.412,-999.0,25.109,1.765,-0.979,26.725,-0.34,1.045,26.851,-3.023,29.869,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.6228831098,b
100897,89.34299999999998,0.599,54.729,26.029,-999.0,-999.0,-999.0,3.033,27.078000000000007,86.40799999999999,0.944,1.154,-999.0,28.195,0.45,2.254,26.625,0.4370000000000001,-0.996,27.18,-1.019,149.585,1,31.588,-1.847,1.043,-999.0,-999.0,-999.0,31.588,0.00150270483101,s
100898,105.492,25.67,83.365,24.406,-999.0,-999.0,-999.0,2.597,24.406,72.056,0.926,-1.2009999999999998,-999.0,37.412,-2.415,-0.103,34.644,-1.05,-2.312,16.185,2.825,135.498,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100899,101.801,40.83,27.647,193.555,2.29,335.728,2.17,1.074,4.581,318.7340000000001,0.992,1.371,0.388,26.919,-0.478,-0.21,26.713,-0.7509999999999999,0.8290000000000001,147.352,0.166,390.971,2,219.317,-0.721,-3.116,45.785,-3.011,-0.932,265.10200000000003,0.00150270483101,s
100900,-999.0,66.497,26.766,23.556,-999.0,-999.0,-999.0,1.045,23.556,53.518,1.396,-0.8759999999999999,-999.0,22.337,0.7170000000000001,-1.273,31.181,1.137,-0.316,35.547,2.928,107.518,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.5386907418,b
100901,122.629,20.452,76.577,44.284,-999.0,-999.0,-999.0,2.694,44.284,76.887,0.825,1.385,-999.0,42.14100000000001,1.851,0.7509999999999999,34.746,2.337,-1.898,30.815,-1.263,175.21599999999995,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.68161144262,b
100902,137.297,106.339,83.905,81.362,-999.0,-999.0,-999.0,2.105,26.005,155.645,1.043,-0.021,-999.0,44.82899999999999,0.362,-0.374,46.765,1.108,1.595,65.768,-0.97,252.799,1,64.051,-1.276,3.113,-999.0,-999.0,-999.0,64.051,0.00265331133733,s
100903,-999.0,63.337,17.269000000000002,208.807,1.03,202.644,5.727,0.588,37.573,412.005,1.109,0.303,0.0,27.762,-0.345,2.417,30.799,0.096,2.807,162.832,1.88,463.01,3,163.292,1.933,-0.805,94.517,2.963,-2.103,353.444,0.7440562472300001,b
100904,-999.0,58.869,93.769,1.131,-999.0,-999.0,-999.0,2.2840000000000003,1.131,106.984,0.441,-1.325,-999.0,74.244,-1.286,-1.148,32.74,-1.957,2.952,61.8,1.525,98.444,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,3.8800164403,b
100905,105.424,103.757,76.64699999999998,30.141,-999.0,-999.0,-999.0,2.456,64.18,153.461,3.392,-0.5489999999999999,-999.0,21.124,2.237,1.479,71.64699999999998,1.575,-0.8859999999999999,38.01300000000001,2.0380000000000003,292.663,1,60.691,1.014,1.683,-999.0,-999.0,-999.0,60.691,5.32053042605,b
100906,102.492,65.985,79.258,24.152,-999.0,-999.0,-999.0,2.44,20.756,130.41899999999998,2.033,-1.258,-999.0,28.509,-1.3219999999999998,-1.047,57.958,-0.72,1.317,19.167,-2.109,116.981,1,43.953,-0.515,-2.665,-999.0,-999.0,-999.0,43.953,1.68161144262,b
100907,136.281,64.203,106.252,16.67,-999.0,-999.0,-999.0,3.25,33.415,119.388,2.211,-1.403,-999.0,21.861,1.37,-1.975,48.32899999999999,-0.841,0.408,26.064,2.669,167.583,1,49.198,-2.068,-2.157,-999.0,-999.0,-999.0,49.198,6.47969715152,b
100908,90.569,25.632,65.679,98.425,1.357,94.237,2.8480000000000003,1.524,20.927,209.47,0.368,0.872,0.22,74.273,-0.202,-0.415,27.334,-0.984,-1.723,14.001,-0.295,377.23,2,75.765,-1.14,1.928,32.098,-2.497,-3.132,107.863,0.0713571365583,b
100909,98.151,45.88800000000001,75.082,5.52,-999.0,-999.0,-999.0,2.898,5.52,76.066,1.24,-1.412,-999.0,33.957,-0.266,1.097,42.109,-0.289,-1.801,16.255,2.343,194.393,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
100910,82.13,5.448,56.404,28.913,-999.0,-999.0,-999.0,2.594,6.228,90.76,1.349,1.2819999999999998,-999.0,23.679,-0.601,0.951,31.941,0.175,-1.524,10.022,-1.218,171.321,1,35.139,-0.435,2.279,-999.0,-999.0,-999.0,35.139,2.02688476833,b
100911,127.89,34.225,89.432,46.129,-999.0,-999.0,-999.0,2.806,0.116,111.931,1.3119999999999998,1.349,-999.0,28.459,0.924,3.022,37.336,-0.922,0.909,15.763,2.475,171.702,1,46.136,-0.938,-1.1740000000000002,-999.0,-999.0,-999.0,46.136,2.5301136872,b
100912,133.162,89.12299999999998,78.73899999999998,0.097,-999.0,-999.0,-999.0,2.8680000000000003,0.097,84.65299999999998,2.242,-1.321,-999.0,26.109,-0.885,-0.504,58.543,-1.26,2.34,34.35,-1.026,112.203,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.21451820012,b
100913,130.738,21.842,66.087,198.93400000000003,0.753,86.93700000000003,3.419,1.273,2.49,304.758,0.905,1.414,0.003,52.76600000000001,-0.111,-0.237,47.756,0.988,0.404,103.538,0.092,323.31,2,121.264,2.264,3.0860000000000003,82.97200000000002,1.511,-2.858,204.236,0.00265331133733,s
100914,-999.0,75.87100000000002,50.38800000000001,8.552,-999.0,-999.0,-999.0,1.461,8.552,72.753,0.7090000000000001,-1.3219999999999998,-999.0,42.582,-0.922,-0.589,30.171,-1.6880000000000002,-1.833,58.49100000000001,2.196,135.851,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.20027908883,b
100915,156.786,50.71,96.823,1.143,-999.0,-999.0,-999.0,3.71,1.143,62.625,1.7380000000000002,-1.385,-999.0,22.869,-1.134,2.418,39.756,0.969,-0.638,16.28,2.667,77.084,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
100916,74.097,2.091,51.22,49.77,-999.0,-999.0,-999.0,2.079,6.134,103.768,1.686,1.086,-999.0,21.26,-0.238,-2.67,35.855,-1.115,-0.784,15.626,-0.873,197.203,1,46.652,-0.945,2.018,-999.0,-999.0,-999.0,46.652,1.68161144262,b
100917,89.78200000000002,89.35600000000002,66.28699999999999,17.384,-999.0,-999.0,-999.0,2.617,17.384,63.833,2.031,-1.32,-999.0,21.063,0.3,-1.187,42.769,-0.847,1.165,48.904,-2.407,182.221,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.34518021607,b
100918,180.12599999999995,68.237,146.115,49.94600000000001,-999.0,-999.0,-999.0,3.3110000000000004,28.77,137.775,2.955,-1.414,-999.0,26.508000000000006,0.174,0.299,78.32,-1.97,2.822,22.578000000000007,-1.568,180.093,1,32.948,-2.442,-0.778,-999.0,-999.0,-999.0,32.948,3.00504524463,b
100919,78.483,8.716000000000001,52.863,69.40899999999999,-999.0,-999.0,-999.0,1.973,1.766,131.94,1.951,1.214,-999.0,21.58,-1.664,-1.07,42.105,-2.39,0.764,27.982,0.51,159.757,1,68.256,-1.692,-2.7710000000000004,-999.0,-999.0,-999.0,68.256,1.68161144262,b
100920,150.357,33.371,98.039,22.876,-999.0,-999.0,-999.0,3.0980000000000003,22.876,98.837,1.4269999999999998,1.414,-999.0,40.718,2.1,2.669,58.119,1.847,-0.419,10.92,1.029,141.852,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00150270483101,s
100921,-999.0,78.883,57.257,47.85,0.8690000000000001,137.65,0.033,1.172,36.19300000000001,239.446,0.333,-0.741,0.001,83.75299999999999,0.705,0.662,27.854,1.606,1.412,70.414,-2.674,304.699,2,77.76100000000002,0.906,-0.563,50.077,0.036000000000000004,2.762,127.839,0.7440562472300001,b
100922,142.121,55.962,113.292,17.284000000000002,-999.0,-999.0,-999.0,2.633,17.284000000000002,105.564,0.929,-1.378,-999.0,54.725,0.7859999999999999,2.088,50.839,-0.217,-1.76,38.694,-0.395,167.12599999999995,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
100923,107.359,40.252,69.706,0.7040000000000001,-999.0,-999.0,-999.0,3.253,0.7040000000000001,63.121,1.399,-1.405,-999.0,26.31,0.623,-3.13,36.81,-0.34700000000000003,0.048,11.055,-2.957,47.216,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100924,76.382,2.266,51.643,72.87,-999.0,-999.0,-999.0,1.655,31.034,108.101,0.885,1.087,-999.0,33.675,-0.259,-1.225,29.79,0.8170000000000001,-2.482,24.321,-2.398,172.395,1,44.635,-0.928,0.92,-999.0,-999.0,-999.0,44.635,1.4548484726800002,b
100925,104.897,1.4980000000000002,61.707,59.49800000000001,2.095,157.53799999999995,-0.608,2.555,30.929,211.437,1.256,0.929,0.166,28.429,1.031,-0.246,35.713,0.705,2.2880000000000003,45.35,2.326,223.137,3,70.837,-1.747,-1.494,43.718,0.348,-0.095,147.295,0.0713571365583,b
100926,-999.0,70.313,28.957,0.813,-999.0,-999.0,-999.0,1.126,0.813,54.143,1.102,-1.413,-999.0,25.759,2.014,-0.1,28.385,1.881,1.018,46.734,-2.653,60.02,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.2778780003199985,b
100927,137.664,37.585,104.055,10.907,-999.0,-999.0,-999.0,3.252,10.907,93.194,0.958,1.414,-999.0,47.606,1.349,1.475,45.588,0.391,-1.7,8.373,1.996,196.058,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100928,83.351,35.139,49.258,257.815,1.941,298.397,-0.598,0.669,22.728,544.6990000000002,1.43,1.413,0.049,62.679,-1.082,1.209,89.60700000000001,-1.101,1.878,113.889,1.528,526.65,3,263.722,1.557,-1.7990000000000002,48.365,-0.384,-0.385,392.413,0.0640607773058,b
100929,145.01,2.116,106.647,0.746,-999.0,-999.0,-999.0,3.545,0.746,77.82300000000002,0.8290000000000001,-1.409,-999.0,42.551,0.348,1.518,35.272,2.032,-1.601,6.5870000000000015,-1.74,48.902,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100930,218.64,78.367,172.06099999999995,148.21,-999.0,-999.0,-999.0,2.295,10.934,355.717,2.302,-0.95,-999.0,61.934,-0.6859999999999999,2.3,142.588,-0.888,0.014,67.732,-0.8059999999999999,461.349,1,151.195,-1.122,-3.076,-999.0,-999.0,-999.0,151.195,0.7440562472300001,b
100931,-999.0,87.525,73.923,1.061,-999.0,-999.0,-999.0,2.271,1.061,69.542,1.722,-1.36,-999.0,25.545,-1.178,-0.765,43.997,0.277,0.978,46.908,-2.707,40.447,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,5.48677011673,b
100932,124.96,17.599,66.081,125.561,4.455,485.949,-4.742,1.829,23.207,196.125,1.177,1.241,0.635,38.396,-1.885,-3.011,45.21,-1.969,1.445,78.21600000000002,1.742,279.035,2,75.908,1.759,-1.48,36.611,-2.696,-0.562,112.519,0.00150270483101,s
100933,126.41,51.94600000000001,75.56,89.76700000000002,-999.0,-999.0,-999.0,2.5540000000000003,6.4110000000000005,176.842,0.473,1.412,-999.0,56.895,1.362,0.5710000000000001,26.904,1.077,-1.967,56.907,-0.515,264.945,1,93.043,-0.51,2.9530000000000003,-999.0,-999.0,-999.0,93.043,0.00150270483101,s
100934,79.01899999999998,81.13,61.348,72.09,-999.0,-999.0,-999.0,1.74,3.972,163.414,3.194,0.435,-999.0,21.625,-1.164,-0.408,69.059,-0.526,1.21,32.014,-0.871,240.65,1,72.73100000000002,-0.134,-2.7430000000000003,-999.0,-999.0,-999.0,72.73100000000002,1.4548484726800002,b
100935,137.839,0.647,57.488,160.026,-999.0,-999.0,-999.0,1.88,1.503,228.895,1.036,1.01,-999.0,34.456,-1.362,0.634,35.709,-1.751,2.474,129.72799999999998,2.464,342.01199999999994,1,158.72899999999996,0.509,-0.89,-999.0,-999.0,-999.0,158.72899999999996,0.018636116672,s
100936,134.037,21.407,67.888,316.379,2.6710000000000003,510.087,0.963,0.86,33.524,515.144,0.485,1.3230000000000002,0.157,110.95,-0.63,-0.241,53.773,0.159,-0.5820000000000001,153.763,-0.34600000000000003,594.5790000000002,2,290.57,-0.322,2.527,59.851000000000006,-2.9930000000000003,-2.0380000000000003,350.421,0.018636116672,s
100937,182.862,60.399,142.719,23.798,-999.0,-999.0,-999.0,2.514,20.309,192.153,0.954,-1.383,-999.0,76.506,-1.22,-1.491,72.958,-1.4169999999999998,2.286,33.589,0.974,230.08,1,42.68899999999999,-0.278,-0.046,-999.0,-999.0,-999.0,42.68899999999999,1.88395018434,b
100938,105.029,0.228,65.12899999999999,42.962,-999.0,-999.0,-999.0,2.422,1.241,112.874,0.897,0.989,-999.0,36.672,-2.246,-1.815,32.903,-2.362,0.604,30.238000000000003,0.611,95.271,1,43.299,-1.272,-3.103,-999.0,-999.0,-999.0,43.299,1.68161144262,b
100939,110.351,3.868,70.184,36.508,-999.0,-999.0,-999.0,2.455,3.675,115.144,0.705,0.746,-999.0,44.062,-0.857,0.972,31.062,-1.117,-2.87,29.828000000000007,-2.742,130.094,1,40.02,-2.419,-0.44,-999.0,-999.0,-999.0,40.02,1.68161144262,b
100940,189.454,48.663,145.526,9.032,-999.0,-999.0,-999.0,3.867,9.032,70.081,1.248,-1.3259999999999998,-999.0,31.169,-1.075,2.873,38.912,1.67,-0.687,15.589,2.144,107.885,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.84597981141,b
100941,54.262,50.12600000000001,45.38,4.42,-999.0,-999.0,-999.0,2.27,4.42,48.68899999999999,1.281,-1.394,-999.0,21.341,-0.126,2.013,27.348000000000006,-0.72,-0.17800000000000002,26.8,-2.544,84.089,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.54931360685,b
100942,130.737,1.406,86.76299999999998,23.754,-999.0,-999.0,-999.0,3.007,23.754,83.587,0.534,0.8109999999999999,-999.0,54.472,0.481,-1.755,29.115,-0.394,1.652,43.649,1.6130000000000002,153.422,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100943,81.574,10.677,51.62300000000001,90.558,2.07,207.336,1.214,1.626,13.146,220.007,1.308,0.628,0.449,26.022,-2.032,2.027,34.037,-0.586,2.7710000000000004,38.822,3.0660000000000003,230.4,2,125.711,-0.477,-0.142,34.236,-2.547,-2.67,159.947,0.0713571365583,b
100944,96.645,60.478,47.547,56.231,-999.0,-999.0,-999.0,2.418,33.069,82.042,1.149,1.266,-999.0,23.457,-0.005,-0.653,26.945,0.318,-3.049,45.003,-0.945,143.048,1,31.641,-1.517,1.369,-999.0,-999.0,-999.0,31.641,0.018636116672,s
100945,118.428,23.422,84.809,54.179,-999.0,-999.0,-999.0,2.476,15.919,136.52200000000002,0.4,-0.927,-999.0,68.413,-0.394,2.889,27.371,0.197,0.484,5.013,-2.702,195.696,1,40.739,1.099,-0.7190000000000001,-999.0,-999.0,-999.0,40.739,0.018636116672,s
100946,133.81799999999998,10.505,102.749,160.683,2.376,215.127,-0.366,1.386,48.62600000000001,323.795,0.6609999999999999,1.409,0.004,87.02799999999998,0.562,-2.5,57.493,1.795,-1.867,23.106,-2.156,396.832,3,104.022,-2.211,1.462,42.464,0.165,0.19,179.273,0.00150270483101,s
100947,173.13,57.33,130.593,50.028,-999.0,-999.0,-999.0,2.436,7.585,185.133,0.8270000000000001,-1.173,-999.0,74.778,-1.276,1.261,61.837,-0.8029999999999999,-1.128,69.24,-2.035,279.638,1,48.518,-1.134,2.096,-999.0,-999.0,-999.0,48.518,1.88093532103,b
100948,96.167,52.712,67.529,41.632,4.698,479.137,-5.134,2.879,4.751,161.672,0.659,1.004,0.556,41.718,-2.201,-1.02,27.486,-2.417,1.851,25.744,-1.019,243.177,2,54.632,-2.967,1.648,37.836,1.73,-2.388,92.468,0.07389912981499999,b
100949,168.201,19.99,110.51,21.606,-999.0,-999.0,-999.0,3.17,21.606,107.712,0.565,1.413,-999.0,68.827,-1.203,2.999,38.886,-0.467,-0.201,31.935,-0.7759999999999999,127.585,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
100950,95.27,50.307,58.945,32.833,-999.0,-999.0,-999.0,2.949,10.884,79.11,1.314,1.231,-999.0,20.424,-1.3130000000000002,-1.087,26.841,0.182,2.654,27.789,-1.287,187.947,1,31.845,0.578,1.036,-999.0,-999.0,-999.0,31.845,0.00150270483101,s
100951,147.66299999999995,17.858,97.597,24.709,-999.0,-999.0,-999.0,3.02,26.218000000000004,143.871,0.461,-1.41,-999.0,71.622,-1.477,-3.079,32.997,-1.262,0.192,18.364,-0.55,187.556,1,39.251,-0.86,-0.393,-999.0,-999.0,-999.0,39.251,0.00265331133733,s
100952,156.303,44.258,92.353,90.285,3.334,211.01,-2.718,2.384,69.273,176.953,0.746,1.409,0.93,56.605,0.199,1.867,42.223,-0.2,-2.066,53.279,-3.036,398.509,2,44.747,-1.42,-0.349,33.376999999999995,1.915,2.113,78.125,0.309795155685,b
100953,40.394,11.144,29.065,94.322,3.827,317.755,-2.085,0.764,4.78,179.46,1.362,0.5589999999999999,0.863,32.889,-0.128,-2.253,44.802,-0.522,-2.907,24.051,3.035,210.881,2,68.875,0.6579999999999999,0.211,32.894,-3.169,0.768,101.77,1.94451252593,b
100954,121.069,34.667,94.134,25.303,-999.0,-999.0,-999.0,2.96,25.303,89.28399999999998,0.8420000000000001,-1.4,-999.0,48.472,-0.906,-0.1,40.812,-0.179,2.769,38.93,-2.615,84.387,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100955,86.126,71.842,81.03699999999998,7.068,-999.0,-999.0,-999.0,2.58,7.068,71.546,1.274,-1.382,-999.0,31.47,-0.454,1.668,40.077,0.863,-0.55,36.44,-2.995,126.527,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.07183131216,b
100956,132.41299999999998,81.652,109.106,58.53100000000001,-999.0,-999.0,-999.0,2.445,3.386,185.156,3.022,-1.224,-999.0,30.647,-0.547,0.08900000000000001,92.6,-1.471,2.353,18.265,-1.031,127.832,1,61.909,1.39,-1.127,-999.0,-999.0,-999.0,61.909,0.00150270483101,s
100957,91.683,33.944,66.985,26.781,-999.0,-999.0,-999.0,2.629,26.781,68.517,0.784,0.6829999999999999,-999.0,38.409,0.6629999999999999,0.02,30.108,0.256,2.6180000000000003,10.012,-0.099,165.028,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
100958,142.614,46.265,103.926,10.94,4.932,619.156,-5.921,3.577,30.987,204.751,1.6269999999999998,-1.412,0.8859999999999999,26.205,-0.768,2.1630000000000003,42.64100000000001,1.256,-0.7859999999999999,15.83,-2.982,223.415,3,60.558,-2.067,0.462,45.143,2.865,2.85,135.904,0.00150270483101,s
100959,127.622,75.597,84.084,84.948,-999.0,-999.0,-999.0,2.643,1.078,175.83900000000003,0.523,1.112,-999.0,59.038,1.04,-0.772,30.876,0.657,2.8960000000000004,50.593,-0.8390000000000001,238.596,1,85.92399999999998,-0.802,2.14,-999.0,-999.0,-999.0,85.92399999999998,0.018636116672,s
100960,111.446,76.85600000000002,93.987,153.35399999999996,2.7460000000000004,385.218,-1.5319999999999998,1.503,104.119,399.501,5.574,-1.23,0.128,27.254,0.503,2.1590000000000003,151.901,1.375,0.935,9.855,-1.973,398.721,3,112.371,0.779,-1.934,75.686,-1.967,1.848,220.347,1.17385495992,b
100961,78.161,0.044,50.841,71.367,1.754,247.396,0.746,1.98,35.636,240.245,1.885,1.001,0.499,21.541,-1.034,1.681,40.613,-0.5,-2.696,34.871,-2.698,319.074,2,91.496,-0.354,1.823,86.594,-2.108,-0.7709999999999999,178.09,0.300975113091,b
100962,82.83,51.78100000000001,55.357,71.57,-999.0,-999.0,-999.0,2.271,16.184,118.799,1.766,1.409,-999.0,22.763,1.841,1.875,40.205,1.55,-0.377,44.851000000000006,0.935,183.202,1,55.831,-1.065,-2.557,-999.0,-999.0,-999.0,55.831,1.68161144262,b
100963,106.243,3.635,75.175,33.558,-999.0,-999.0,-999.0,2.622,6.303,101.204,0.92,0.66,-999.0,31.976,-0.399,-0.933,29.431,1.165,-3.0380000000000003,8.839,3.019,188.894,1,39.797,1.023,0.944,-999.0,-999.0,-999.0,39.797,1.68161144262,b
100964,206.264,49.642,144.578,56.844,-999.0,-999.0,-999.0,3.499,43.819,108.271,0.556,0.201,-999.0,47.471,0.65,-0.685,26.397,-2.089,-2.861,25.251,-0.277,210.688,1,34.403,1.297,1.371,-999.0,-999.0,-999.0,34.403,0.0713571365583,b
100965,102.129,17.224,72.436,18.452,-999.0,-999.0,-999.0,2.773,39.051,104.13,0.929,1.411,-999.0,37.507,-0.972,1.197,34.846,-1.382,-2.344,3.876,2.27,167.265,1,31.777,-1.622,-2.498,-999.0,-999.0,-999.0,31.777,1.4548484726800002,b
100966,142.3,39.302,79.898,113.528,-999.0,-999.0,-999.0,2.236,27.998,170.33,1.332,1.389,-999.0,34.995,1.117,0.688,46.618,0.122,2.69,68.492,1.979,219.696,1,88.71700000000001,3.2710000000000004,-1.32,-999.0,-999.0,-999.0,88.71700000000001,0.00150270483101,s
100967,170.267,72.08800000000002,118.766,73.839,-999.0,-999.0,-999.0,2.735,0.856,173.687,0.6409999999999999,0.6509999999999999,-999.0,61.307,1.889,1.038,39.286,0.44,-2.925,36.615,0.85,156.322,1,73.094,0.453,-1.808,-999.0,-999.0,-999.0,73.094,2.08307569998,b
100968,-999.0,94.846,119.369,2.857,-999.0,-999.0,-999.0,2.832,2.857,97.46,1.523,-1.379,-999.0,38.626,0.469,0.333,58.834,1.994,2.719,42.887,-1.095,103.151,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.43698629334,b
100969,114.302,37.268,87.48100000000002,69.66,-999.0,-999.0,-999.0,2.73,27.357,177.36,3.577,1.414,-999.0,23.232,1.584,-0.301,83.09899999999998,1.198,2.402,12.5,1.169,187.938,1,71.029,3.704,-0.665,-999.0,-999.0,-999.0,71.029,0.00150270483101,s
100970,126.114,51.917,89.38799999999998,24.878,-999.0,-999.0,-999.0,3.2110000000000003,24.878,79.643,2.477,-1.4069999999999998,-999.0,22.905,-2.402,-0.162,56.739,-1.028,-3.065,13.8,0.8420000000000001,158.702,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100971,94.725,10.867,70.24600000000001,184.129,2.423,287.473,-1.1909999999999998,0.967,21.635,407.677,0.386,1.376,0.319,118.009,1.238,2.501,45.596,1.823,1.73,31.066,2.02,478.661,2,212.144,1.7380000000000002,-0.8,31.928,-0.685,-2.7310000000000003,244.072,0.0713571365583,b
100972,108.616,52.094,80.69800000000002,43.369,-999.0,-999.0,-999.0,2.31,29.612,143.935,0.631,-1.139,-999.0,50.837,-2.355,1.602,32.09,-1.406,-2.575,21.248,0.425,242.041,1,61.007,-1.132,-1.821,-999.0,-999.0,-999.0,61.007,0.00265331133733,s
100973,140.795,67.887,109.403,80.536,-999.0,-999.0,-999.0,2.1,11.365,192.944,0.503,-0.883,-999.0,78.747,1.259,-2.694,39.646,0.117,-0.932,29.144,2.316,312.582,1,74.55199999999998,-1.056,0.71,-999.0,-999.0,-999.0,74.55199999999998,1.82506380827,b
100974,117.725,72.538,55.485,76.251,-999.0,-999.0,-999.0,2.158,18.243,124.012,1.878,1.318,-999.0,22.926,2.415,-0.101,43.051,2.296,-2.256,53.968,-0.552,236.347,1,58.034,-0.637,2.161,-999.0,-999.0,-999.0,58.034,2.02704067916,b
100975,136.42600000000002,64.785,94.087,40.346,-999.0,-999.0,-999.0,2.732,35.558,147.361,0.906,0.923,-999.0,48.00100000000001,-0.12,2.645,43.51,0.5579999999999999,-0.991,25.448,2.612,192.406,1,55.849,1.789,0.705,-999.0,-999.0,-999.0,55.849,1.86351983033,b
100976,89.955,56.215,72.602,2.793,-999.0,-999.0,-999.0,2.777,2.793,59.272,1.392,-1.401,-999.0,24.776,-0.838,-1.768,34.496,0.684,0.555,27.634,2.843,91.236,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.347590865330001,b
100977,452.185,88.88600000000002,281.437,4.817,-999.0,-999.0,-999.0,4.545,4.817,102.636,1.661,-1.364,-999.0,38.575,1.485,2.946,64.061,-1.917,-0.325,31.048,2.65,97.946,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,6.906201799860001,b
100978,90.253,15.932,66.861,5.542000000000002,-999.0,-999.0,-999.0,3.057,5.542000000000002,64.818,0.826,-1.414,-999.0,35.506,1.341,2.845,29.312,1.891,-0.163,4.664,-1.662,130.908,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100979,200.428,26.387,130.344,2.099,-999.0,-999.0,-999.0,4.479,2.099,50.37,1.26,-1.414,-999.0,22.291,-1.773,1.311,28.079,1.45,-1.8,6.511,1.7819999999999998,50.31100000000001,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.9461022304,b
100980,110.355,33.649,81.292,77.442,-999.0,-999.0,-999.0,2.314,20.618,156.05200000000005,2.511,1.401,-999.0,27.681,0.59,-1.166,69.49600000000001,0.928,2.827,23.892,-2.605,195.049,1,58.875,1.159,0.078,-999.0,-999.0,-999.0,58.875,0.018636116672,s
100981,116.809,90.103,83.44,24.97,-999.0,-999.0,-999.0,2.787,24.97,76.452,2.543,-0.35600000000000004,-999.0,21.577,0.182,0.009000000000000001,54.87600000000001,-1.246,-2.384,37.681,0.485,146.523,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.62048934357,b
100982,108.649,51.412,76.51,29.606,0.027000000000000003,69.862,4.341,3.03,3.653,148.372,1.355,1.413,0.0,31.247,0.625,2.536,42.35,-0.039,-0.79,24.424,-2.642,231.561,2,42.618,2.097,1.922,32.157,2.07,-0.451,74.775,0.07389912981499999,b
